level,word,extra,translation
B1,убежда́ть,"нсв I — убеди́ть (1 л. ед.ч. не употр., убеди́шь) св II",to convince
B1,убива́ть,"нсв I — уби́ть (убью́, убьёшь) св I",to kill
B1,убира́ть,"нсв I — убра́ть (уберу́, уберёшь) св I",to take away
B1,уважа́емый,"(-ая, -ое, -ые)","dear, honourable"
B1,уважа́ть,нсв I,"to respect, to esteem"
B1,увели́чиваться,нсв I — увели́читься св II,"to increase, to grow"
B1,уве́ренный,"(-ая, -ое, -ые); уве́ренно; кр.ф. уве́рен, -а, -о, -ы","confident; confidently, sure; with decision; assured"
B1,увлека́ться,"нсв I — увле́чься (увлеку́сь, увлечёшься) св I","to be carried away, to take interest"
B1,увлече́ние,,"enthusiasm, animation"
B1,увози́ть,"(увожу́, уво́зишь) нсв II — увезти́ (прош.вр. увёз, увезла́, увезли́) св I",to take away
B1,у́гол,р.п. ед.ч. угла́; мн.ч. углы́,"corner, angle"
B1,у́голь,р.п. ед.ч. у́гля и угля́,coal
B1,удава́ться,"(1 и 2 л. не употр., удаётся) нсв I — уда́ться св I + инф.","to succeed, to turn out well"
B1,ударе́ние,,"accent, stress"
B1,уда́рить,св II,"to strike, to hit"
B1,удиви́тельный,"(-ая, -ое, -ые); удиви́тельно",surprising; surprisingly
B1,удивле́ние,только ед.ч.,"surprise, amazement"
B1,удивля́ться,"нсв I — удиви́ться (удивлю́сь, удиви́шься) св II",to wonder
B1,удо́бно,1) Здесь удо́бно сиде́ть. 2) Вам удо́бно встре́титься в 5 часо́в?,"comfortably, it is convenient 1) It is comfortable to sit here. 2) Is it convenient for you to meet at 5 o’clock?"
B1,удо́бный,"(-ая, -ое, -ые); удо́бно 1) удо́бный дива́н 2) удо́бное вре́мя","comfortable, convenient; comfortably 1) comfortable sofa 2) convenient time"
B1,удово́льствие,— С удово́льствием!,pleasure — With pleasure!
B1,уезжа́ть,"нсв I — уе́хать (уе́ду, уе́дешь) св I","to leave, to depart"
B1,у́́жас,,"horror, terror"
B1,ужа́сный,"(-ая, -ое, -ые); ужа́сно","terrible, horrible; terribly, horribly"
B1,уже́,,"already, by this time"
B1,у́жин,,supper
B1,у́жинать,нсв I — поу́жинать св I,to have supper
B1,у́зкий,"(-ая, -ое, -ие); у́зко сравн. ст. у́же 1) у́зкая доро́га 2) у́зкие брю́ки","tight, narrow; narrowly; tighter 1) narrow road 2) tight trousers"
B1,узнава́ть,"(узнаю́, узнаёшь) нсв I — узна́ть св I 1) На́до узна́ть о реше́нии комите́та. 2) Он измени́лся, я с трудо́м его́ узна́л.","to find out, to recognize 1) We have to find out the decision of the committee. 2) He has changed, I hardly recognized him."
B1,уко́л,,prick
B1,улета́ть,"нсв I — улете́ть (улечу́, улети́шь) св II",to fly away
B1,у́лица,,street
B1,улучша́ть,нсв I — улу́чшить св II,"to improve, to make better"
B1,улучша́ться,нсв I — улу́чшиться cв II (1 и 2 л. не употр.),"to ameliorate, to improve"
B1,улыба́ться,гл.; нсв I — улыбну́ться св I,to smile
B1,улы́бка,сущ.; р.п. мн.ч. улы́бок,smile
B1,уменьша́ться,нсв I — уме́ньшиться св II,to reduce
B1,уме́ть,нсв I — суме́ть св I + инф.,to be able
B1,умира́ть,"нсв I — умере́ть (умру́, умрёшь; прош.вр. у́мер, умерла́, у́мерли) св I",to die
B1,у́мный,"(-ая, -ое, -ые); у́мно",clever; cleverly
B1,умыва́ться,"нсв I — умы́ться (умо́юсь, умо́ешься) св I",to wash (oneself)
B1,универма́г,,supermarket
B1,университе́т,сущ.,university
B1,уника́льный,"(-ая, -ое, -ые)",unique
B1,употребля́ть,"нсв I — употреби́ть (употреблю́, употреби́шь) св II","to use, to apply"
B1,упражне́ние,,exercise
B1,урожа́й,,"harvest, yield"
B1,уро́к,,lesson
B1,усло́вие,1) усло́вие успе́ха 2) только мн.ч. — усло́вия жи́зни,condition 1) success condition 2) live conditions
B1,успева́ть,нсв I — успе́ть св I + инф.,to have time
B1,успе́х,— Жела́ю успе́ха!,"success, (good) luck — Good luck!"
B1,успе́шный,"(-ая, -ое, -ые); успе́шно","successful; successfully, well"
B1,успока́иваться,нсв I — успоко́иться св II,"to calm, to settle down"
B1,устава́ть,"(устаю́, устаёшь) нсв I — уста́ть (уста́ну, уста́нешь) св I",to get tired
B1,уста́лый,"(-ая, -ое, -ые); уста́ло","tired, weary; wearily"
B1,у́стный,"(-ая, -ое, -ые); у́стно","oral, verbal; orally"
B1,усы́,мн.ч.; ед.ч. ус,"moustache, whiskers; moustache, whisker"
B1,у́тренний,"прил.; (-яя, -ее, -ие)",morning
B1,у́тро,сущ.,morning
B1,у́тром,нар.,in the morning
B1,у́хо,мн.ч. у́ши,ear
B1,уходи́ть,"(ухожу́, ухо́дишь) нсв II — уйти́ (уйду́, уйдёшь; прош.вр. ушёл, ушла́, ушли́) св I 1) уйти́ с рабо́ты домо́й 2) уйти́ с заво́да на другу́ю рабо́ту 3) уходи́ть в о́тпуск, на пе́нсию 4) На доро́гу ушло́ 3 часа́.","to go (away), to leave, to be spent 1) to go home from work 2) to leave factory and go on another job 3) to go on holiday, to retire 4) 3 hours were spent on the journey."
B1,уча́ствовать,"(уча́ствую, уча́ствуешь) нсв I","to take part, to participate"
B1,уче́бник,,"textbook, manual"
B1,уче́бный,"(ая, -ое, -ые)",educational
B1,учени́к,,"pupil, student (he)"
B1,учени́ца,,"pupil, student (she)"
B1,учёба,только ед.ч.,studies
B1,учёный,(-ые) сущ.,scientist
B1,учи́лище,,"college, (specialized) school"
B1,учи́тель,,teacher (he)
B1,учи́тельница,,teacher (she)
B1,учи́ть,1 нсв II — вы́учить св II,to learn
B1,учи́ть,2 нсв II — научи́ть св II + инф.,to teach
B1,учи́ться,1 нсв II,to study
B1,учит́ься,2 нсв II — научит́ься св II + инф.,to learn
B1,фа́брика,,"factory, mill"
B1,факс,,fax
B1,факт,,fact
B1,факульте́т,,faculty
B1,фами́лия,,family name
B1,фаши́зм,только ед.ч.,fascism
B1,фаши́ст,,fascist
B1,февра́ль,,February
B1,фе́рмер,,farmer
B1,фестива́ль,,festival
B1,фи́зик,,physicist
B1,фи́зика,только ед.ч.,physics
B1,физи́ческий,"(-ая, -ое, -ие); физи́чески",physical; physically
B1,фило́лог,,philologist
B1,филологи́ческий,"(-ая, -ое, -ие)",philological
B1,филоло́гия,только ед.ч.,philology
B1,фило́соф,,philosopher
B1,филосо́фия,только ед.ч.,philosophy
B1,филосо́фский,"(-ая, -ое, -ие)",philosophical
B1,фильм,,"film, movie"
B1,фи́рма,,firm
B1,флаг,,flag
B1,фле́шка,разг.,USB flash drive
B1,фонта́н,,fountain
B1,фо́рма,1) фо́рма кру́га 2) шко́льная фо́рма,"shape, form, uniform 1) shape of circle 2) school uniform"
B1,фотоаппара́т,,camera
B1,фотографи́ровать,"(фотографи́рую, фотографи́руешь) нсв I — сфотографи́ровать (сфотографи́рую, сфотографи́руешь) св I",to photograph
B1,фотографи́роваться,"(фотографи́руюсь, фотографи́руешься) нсв I — сфотографи́роваться (сфотографи́руюсь, сфотографи́руешься) св I",to be photographed
B1,фотогра́фия,,photo
B1,фра́за,,phrase
B1,францу́з,мн.ч. францу́зы,Frenchman
B1,францу́женка,р.п. мн.ч. францу́женок,Frenchwoman
B1,францу́зский,"(-ая, -ое, -ие)",French
B1,фронт,,front
B1,фру́кты,мн.ч.,fruits
B1,футбо́л,только ед.ч.,football
B1,футболи́ст,,football player
B1,хара́ктер,,character
B1,хвали́ть,нсв II — похвали́ть св II,"to compliment, to praise"
B1,хвата́ть,нсв I — хвати́ть св II безл. не хвата́ет вре́мени,to be enough there is not enough time
B1,хи́мик,,chemist
B1,хими́ческий,"(-ая, -ое, -ие)",chemical
B1,хи́мия,только ед.ч.,chemistry
B1,хиру́рг,,surgeon
B1,хлеб,только ед.ч.,bread
B1,хо́бби,"ср.р., неизм.",hobby
B1,ходи́ть,"(хожу́, хо́дишь) нсв I 1) куда? — Я люблю́ ходи́ть в кино́. 2) где? — Мы до́лго ходи́ли по ле́су. 3) Ребёнок уже́ хо́дит. 4) Обы́чно она́ хо́дит в ю́бке.","to go, to walk, to wear 1) I like to go to the cinema. 2) We walked for a long time in the forest. 3) The child can already walk. 4) Usually she wears skirt."
B1,хозя́ин,,"master, owner (he)"
B1,хозя́йка,р.п. мн.ч. хозя́ек,"master, owner (she)"
B1,хозя́йство,,"economy, household"
B1,хоккеи́ст,,hockey-player
B1,хокке́й,только ед.ч.,hockey
B1,холо́дный,"(-ая, -ое, -ые); хо́лодно 1) холо́дная вода́ 2) холо́дное пальто́ 3) холо́дный взгляд, челове́к","cold, cool, light; it’s cold, coldly 1) cold water 2) light coat 3) cold glance, cold person"
B1,хор,,"chorus, choir"
B1,хоро́ший,"(-ая, -ее, -ие); хорошо́ сравн. ст. лу́чше",good; well; better
B1,хоте́ть,"(хочу́, хо́чешь; хоти́м, хоти́те) нсв I + инф.",to want
B1,хоте́ться,"(хо́чется, хоте́лось) нсв I безл. + инф.",to want
B1,хотя́,,"though, although"
B1,храм,,temple
B1,худо́жественный,"(-ая, -ое, -ые)",artistic
B1,худо́жник,,artist
B1,худо́й,"(-а́я, -о́е, -ы́е)",lean
B1,царь,,czar
B1,цвет,мн.ч. цвета́,colour
B1,цветно́й,"(-а́я, -о́е, -ы́е)",multicoloured
B1,цветы́,"мн.ч.; ед.ч. цвето́к, р.п. ед.ч. цветка́",flowers; flower
B1,целова́ть,"(целу́ю, целу́ешь) нсв I — поцелова́ть (поцелу́ю, поцелу́ешь) св I",to kiss
B1,целова́ться,нсв I — поцелова́ться св I,to kiss (each other)
B1,це́лый,"(-ая, -ое, -ые)","intact, safe"
B1,цена́,,"price, worth"
B1,цени́ть,нсв II,"to value, to estimate"
B1,це́нный,"(-ая, -ое, -ые); це́нно",valuable; it’s valuable
B1,центр,1) центр го́рода 2) истори́ческий центр,centre 1) the centre of the city 2) historic centre
B1,центра́льный,"(-ая, -ое, -ые)",central
B1,це́рковь,"ж.р., р.п. це́ркви; мн.ч. це́ркви",church
B1,цирк,,circus
B1,ци́фра,,"cipher, figure"
B1,чай,,tea
B1,ча́йник,,"teapot, kettle"
B1,час,,hour
B1,ча́сто,сравн.ст. ча́ще,often; more often
B1,часть,ж.р.,part
B1,часы́,только мн.ч.,"clock, watch"
B1,ча́шка,р.п. мн.ч. ча́шек,cup
B1,чей,"чья, чьё, чьи",whose
B1,че́й-нибудь,,"somebody’s, anyone’s"
B1,че́й-то,,"somebody’s, anyone’s"
B1,челове́к,мн.ч. лю́ди,"man, person"
B1,челове́чество,только ед.ч.,"humanity, mankind"
B1,чем,,than
B1,чемода́н,,suitcase
B1,чемпио́н,,champion
B1,чемпиона́т,,championship
B1,че́рез,с в.п. 1) пройти́ че́рез лес 2) верну́ться че́рез час,"through, across, in 1) to go through the forest 2) to come back in an hour"
B1,че́стный,"(-ая, -ое, -ые); че́стно","honest, fair; honestly"
B1,четве́рг,,Thursday
B1,че́тверо,,four
B1,че́тверть,ж.р.,quarter
B1,четвёрка,р.п. мн.ч. четвёрок,“good” (note)
B1,четвёртый,"(-ая, -ое, -ые)",fourth
B1,четы́ре,,four
B1,четы́реста,,four hundred
B1,четы́рнадцать,,fourteen
B1,чёрный,"(-ая, -ое, -ые)",black
B1,число́,р.п. мн.ч. чи́сел,"number, quantity"
B1,чи́стый,"(-ая, -ое, -ые); чи́сто сравн.ст. чи́ще","clean, tidy; cleanly; cleaner"
B1,чита́льный,(зал),reader’s
B1,чита́тель,,reader
B1,чита́ть,нсв I — прочита́ть св I,to read
B1,член,— член Акаде́мии нау́к,"member, fellow — a member of Academy of Sciences"
B1,чте́ние,,reading
B1,что,,what
B1,что́бы,,that
B1,что́-нибудь,,"anything, something"
B1,что́-то,,"anything, something"
B1,чу́вство,,"sense, feeling"
B1,чу́вствовать,"(чу́вствую, чу́вствуешь) нсв I — почу́вствовать (почу́вствую, почу́вствуешь) св I",to feel
B1,чу́до,мн.ч. чудеса́,"miracle, wonder"
B1,чужо́й,"-а́я, -о́е, -и́е","alien, foreign"
B1,чуть-чу́ть,,"a little, a wee bit"
B1,ша́пка,р.п. мн.ч. ша́пок,cap
B1,шарф,,scarf
B1,шахмати́ст,,chess player
B1,ша́хматы,"только мн.ч., р.п. ша́хмат",chess
B1,шашлы́к,,shashlik
B1,шестна́дцать,,sixteen
B1,шесто́й,"(-а́я, -о́е, -ы́е)",sixth
B1,шесть,,six
B1,шестьдеся́т,,sixty
B1,шестьсо́т,,six hundred
B1,ше́я,,neck
B1,широ́кий,"(-ая, -ое, -ие); широко́ сравн.ст. ши́ре","broad, wide; widely; wider"
B1,шить,"(шью, шьёшь) нсв I — сшить (сошью́, сошьёшь) св I",to sew
B1,шкаф,,"bookcase, wardrobe"
B1,шко́ла,,school
B1,шко́льник,шко́льница,pupil
B1,шля́па,,hat
B1,шокола́д,только ед.ч.,chocolate
B1,шоссе́,неизм.,highway
B1,шофёр,,driver
B1,шум,,noise
B1,шуме́ть,"(шумлю́, шуми́шь) нсв I",to make noise
B1,шу́мный,"(-ая, -ое, -ые); шу́мно",noisy; it’s noisy
B1,шути́ть,"(шучу́, шу́тишь) нсв II — пошути́ть (пошучу́, пошу́тишь) св II","to joke, to jest"
B1,шу́тка,р.п. мн.ч. шу́ток,joke
B1,щека́,мн.ч. щёки,cheek
B1,щётка,р.п. мн.ч. щёток,brush
B1,щи,только мн.ч.,shchi (cabbage soup)
B1,экза́мен,,examination
B1,экологи́ческий,"(-ая, -ое, -ие)",ecological
B1,эколо́гия,только ед.ч.,ecology
B1,эконо́мика,только ед.ч.,economics
B1,экономи́ст,,economist
B1,эконо́мить,"(эконо́млю, эконо́мишь) нсв — сэконо́мить (сэконо́млю, сэконо́мишь) св",to economize
B1,экономи́ческий,"(-ая, -ое, -ие)",economic
B1,экску́рсия,,excursion
B1,экскурсово́д,,guide
B1,экспеди́ция,,expedition
B1,экспериме́нт,,experiment
B1,э́кспорт,только ед.ч.,export
B1,электри́чество,только ед.ч.,electricity
B1,электро́ника,,electronics
B1,электроста́нция,,electric power plant
B1,энерги́чный,"(-ая, -ое, -ые); энерги́чно",energetic; energetically
B1,эне́ргия,только ед.ч.,energy
B1,энциклопе́дия,,encyclopedia
B1,эпо́ха,,"epoch, age"
B1,эта́ж,,floor
B1,эта́п,,"stage, phase"
B1,э́то,,"that, this, it"
B1,э́тот,"(э́та, э́то, э́ти)","this, these"
B1,ю́бка,р.п. мн.ч. ю́бок,skirt
B1,юг,только ед.ч.,south
B1,ю́жный,"(-ая, -ое, -ые)",southern
B1,ю́мор,только ед.ч.,humour
B1,ю́ность,"ж.р., только ед.ч.",youth
B1,ю́ноша,м.р.,"youth, young man"
B1,юриди́ческий,"(-ая, -ое, -ие)",juridical
B1,юри́ст,,jurist
B1,я,,I
B1,я́дерный,"(-ая, -ое, -ые)",nuclear
B1,я́ркий,"(-ая, -ое, -ие); я́рко; сравн.ст. я́рче 1) я́ркий свет 2) я́ркая ли́чность","bright, brilliant; brightly; brighter 1) bright light 2) brilliant personality"
B1,я́сный,"(-ая, -ое, -ые); я́сно 1) я́сная пого́да 2) я́сный отве́т","fine, clear; it’s fine, clearly 1) fine weather 2) clear answer"
