level,word,extra,translation
B2,ви́деть,"(ви́жу, ви́дишь) нсв II — уви́деть (уви́жу, уви́дишь) св II",to see
B2,ви́деться,"(ви́жусь, ви́дишься) нсв II — уви́деться (уви́жусь, уви́дишься) св II",to see one another
B2,ви́димо,,apparently
B2,ви́за,,visa
B2,визи́т,,visit
B2,визи́тка,р.п. мн.ч. визи́ток разг. — визи́тная ка́рточка,visiting card
B2,ви́лка,р.п. мн.ч. ви́лок,fork
B2,винегре́т,,vinegret (salad)
B2,вино́,,wine
B2,винова́т,"(-а, -о, -ы) кр.ф.",guilty
B2,виногра́д,только ед.ч.,grapes
B2,ви́рус,1) ви́рус гри́ппа 2) компью́терный ви́рус,virus 1) influenza virus 2) computer virus
B2,висе́ть,нсв II,to hang
B2,"висо́к,","р.п. ед.ч. виска́; мн.ч. виски́, р.п. мн.ч. виско́в",temple
B2,витами́н,,vitamin
B2,витри́на,,shopwindow
B2,ви́шня,р.п. мн.ч. ви́шен,sour cherry
B2,вкла́дывать,нсв I — вложи́ть св II 1) вложи́ть письмо́ в конве́рт 2) вкла́дывать де́ньги в произво́дство,"to put in, to invest 1) to put money in the envelope 2) to invest money in the production"
B2,включа́ть,нсв I — включи́ть св II 1) что? — включи́ть телеви́зор 2) кого? — включи́ть его́ в соста́в делега́ции,to switch on; to include 1) to switch on TV 2) to include him in the delegation
B2,вкус,1) только ед.ч. — У э́того напи́тка прия́тный вкус. 2) У И́ры хоро́ший вкус. Она́ одева́ется со вку́сом.,taste 1) This drink has a nice taste. 2) Ira has got a good taste. She dresses with taste.
B2,вку́сный,"прил (-ая, -ое, -ые); нар. вку́сно","tasty, delicious; tasty"
B2,владе́лец,"р.п. ед.ч. владе́льца; мн.ч. владе́льцы, р.п. мн.ч. владе́льцев",owner
B2,владе́ть,нсв I 1) владе́ть землёй 2) владе́ть иностра́нным языко́м,"to own, to master 1) to own land 2) to master foreign language"
B2,вла́жный,"прил. (-ая, -ое, -ые); нар. вла́жно","wet, humid; it’s humid/wet"
B2,вла́стный,"(-ая, -ое, -ые); вла́стно",imperious; commandingly
B2,власть,"ж.р. 1) только ед.ч. госуда́рственная власть, власть зако́на 2) ме́стная власть, ме́стные вла́сти","power, authority 1) state power, reign (authority) of law 2) domestic authority, domestic authorities"
B2,вле́во,,to the left
B2,влета́ть,"нсв I — влете́ть (влечу́, влети́шь) св II",to fly in
B2,влия́ние,только ед.ч.,influence
B2,влия́ть,нсв I — повлия́ть св I,to influence
B2,влюблённый,"(-ая, -ое, -ые); кр.ф. влюблён, влюблена́, (-ы́)","enamoured, amorous, in love"
B2,влюбля́ться,"нсв I — влюби́ться (влюблю́сь, влю́бишься) св II",to fall in love
B2,вме́сте,,together
B2,вме́сто,р.п.,instead
B2,вме́шиваться,нсв I — вмеша́ться св I,to interfere
B2,внача́ле,,"at first, in the beginning"
B2,внеза́пный,"(-ая, -ое, -ые); внеза́пно",sudden; suddenly
B2,вне́шний,"(-яя, -ее, -ие); вне́шне",outside; outwardly
B2,вне́шность,ж.р. только ед.ч.,appearance
B2,вниз,,down
B2,внизу́,,below
B2,внима́ние,только ед.ч. 1) привле́чь внима́ние к пробле́ме 2) уделя́ть внима́ние де́тям 3) обраща́ть внима́ние на оши́бки,attention 1) to call attention to the problem 2) to pay attention to the children 3) to pay attention to the mistakes
B2,внима́тельный,"(-ая, -ое, -ые); внима́тельно 1) внима́тельный чита́тель 2) внима́тельный муж",attentive; attentively 1) attentive reader 2) attentive husband
B2,вничью́,,in a draw (about a game or match)
B2,вноси́ть,"(вношу́, вно́сишь) нсв II — внести́ (прош.вр. внёс, внесла́, внесли́) св I 1) внести́ ве́щи в ваго́н 2) внести́ де́ньги 3) пункт в догово́р, попра́вку в текст","to bring in, to pay in, to insert 1) to bring things in the carriage 2) to pay in money 3) to insert a point in the agreement, to amend text"
B2,внук,ж.р. вну́чка; р.п.мн.ч. вну́чек,grandson
B2,вну́тренний,"(-яя, -ее, -ие); внутри́",inner; inside
B2,во́время,,in time
B2,во вре́мя,р.п.,during
B2,во-вторы́х,,secondly
B2,вода́,,water
B2,води́тель,,driver
B2,води́ть,"(вожу́, во́дишь) только нсв II 1) кого? куда? — води́ть ребёнка в парк; 2) что? — води́ть маши́ну","to conduct, to take, to lead, to drive 1) to take child to the park 2) to drive a car"
B2,во́дка,,vodka
B2,водопа́д,,waterfall
B2,воева́ть,"(вою́ю, вою́ешь) только нсв I",to fight
B2,вое́нный,"(-ая, -ое, -ые)",military
B2,возвраща́ть,"нсв I — возврати́ть (возвращу́, возврати́шь) св II, верну́ть (верну́, вернёшь) св I","to return, to give back"
B2,возвраща́ться,"нсв I — возврати́ться (возвращу́сь, возврати́шься) св II, верну́ться (верну́сь, вернёшься) св I","to return, to come back"
B2,возглавля́ть,"нсв I — возгла́вить (возгла́влю, возгла́вишь) св II","to head, to be in charge of"
B2,во́здух,только ед.ч.,air
B2,вози́ть,"(вожу́, во́зишь) нсв II","to drive, to carry"
B2,во́зле,,near
B2,возмо́жно,вводн. сл.,it is possible
B2,возмо́жность,ж.р.,possibility
B2,возмо́жный,"(-ая, -ое, -ые); возмо́жно",possible; possibly
B2,возмуща́ться,"нсв I — возмути́ться (возмущу́сь, возмути́шься) св II","to be indignant, to boil over"
B2,возника́ть,"нсв I — возни́кнуть (прош.вр. возни́к, возни́кла, возни́кли) св I","to arise, to originate"
B2,возража́ть,"нсв I — возрази́ть (возражу́, возрази́шь) св II","to object, to mind, to protest"
B2,возраже́ние,,objection
B2,во́зраст,,age
B2,возрожде́ние,только ед.ч.,"rebirth, revival, renaissance"
B2,война́,,war
B2,вокза́л,,railway station
B2,вокру́г,1) + р.п. — Вокру́г до́ма росли́ е́ли. 2) Вокру́г бы́ло ти́хо.,around 1) The firs grew around the house. 2) It was quiet around.
B2,волево́й,"(-а́я, -о́е, -ы́е)",strong-willed
B2,волейбо́л,только ед.ч.,volleyball
B2,волейболи́ст,ж.р. волейболи́стка; р.п. мн.ч. волейболи́сток,volleyball player
B2,волк,,wolf
B2,волна́,1) морска́я волна́ 2) радиоволна́ 3) волна́ проте́ста,wave 1) sea wave 2) radio wave 3) wave of protest
B2,волне́ние,,excitement
B2,волнова́ть,"(волну́ю, волну́ешь) нсв I — взволнова́ть (взволну́ю, взволну́ешь) св I","to excite, to alarm"
B2,волнова́ться,"(волну́юсь, волну́ешься) нсв",to worry
B2,во́лосы,мн.ч.; ед.ч. во́лос,hair
B2,во́ля,только ед.ч.,will
B2,вон,Апте́ка вон там.,over there — The chemist’s is over there.
B2,воображе́ние,только ед.ч.,imagination
B2,вообще́,,"generally, actually"
B2,вооружённый,"(-ая, -ое, -ые)",weaponed
B2,во-пе́рвых,,first of all
B2,вопреки́,д.п.,"despite of, in defiance of"
B2,вопро́с,,question
B2,вор,,thief
B2,воробе́й,р.п. воробья́; мн.ч. воробьи́,sparrow
B2,ворова́ть,"(вору́ю, вору́ешь) нсв I",to steal
B2,воро́на,,crow
B2,воро́та,только мн.ч.,gates
B2,воротни́к,,collar
B2,ворча́ть,нсв II,"to grumble, to grow"
B2,восемна́дцать,,eighteen
B2,во́семь,,eight
B2,во́семьдесят,,eighty
B2,восемьсо́т,,eight hundred
B2,воскресе́нье,сущ.,Sunday
B2,воскре́сный,"(-ая, -ое, -ые) прил.",sunday
B2,воспита́ние,только ед.ч.,upbringing
B2,воспи́танный,"(-ая, -ое, -ые)","accomplished, well-mannered, well-bred"
B2,воспи́тывать,нсв I — воспита́ть св I,to bring up
B2,воспомина́ние,,remembrance
B2,восстана́вливать,"нсв I — восстанови́ть (восстановлю́, восстано́вишь) св II","to reconstruct, to restore"
B2,восста́ние,,"uprising, revolt"
B2,восто́к,только ед.ч.,"east, orient"
B2,восто́чный,"(-ая, -ое, -ые)","eastern, oriental"
B2,восхища́ться,"нсв I — восхити́ться (восхищу́сь, восхити́шься) св II","to admire, to be delighted"
B2,восхо́д,,sunrise
B2,восьмо́й,"(-а́я, -о́е, -ы́е)",eighth
B2,вот,,here is
B2,впервы́е,,for the first time
B2,вперёд,,forward
B2,впереди́,р.п.,in front of
B2,впечатле́ние,,impression
B2,впечатли́тельный,"(-ая, -ое, -ые)","impressible, sensitive"
B2,впи́сывать,"нсв I — вписа́ть (впишу́, впи́шешь) св I","to write in, to enter"
B2,вполго́лоса,,in a small voice
B2,вполне́,,quite
B2,впосле́дствии,,afterwards
B2,впра́во,,to the right
B2,впуска́ть,"нсв I — впусти́ть (впущу́, впу́стишь) св II",to let in
B2,враг,,enemy
B2,вражде́бный,"прил. (-ая, -ое, -ые); нар. вражде́бно",hostile
B2,враждова́ть,"(вражду́ю, вражду́ешь) только нсв I",to be at swords’ points
B2,врата́рь,,goalkeeper
B2,врать,"(вру, врёшь) нсв I — навра́ть (навру́, наврёшь) св I; совра́ть (совру́, соврёшь) св I разг.","to lie, to tell lie"
B2,врач,,doctor
B2,вре́дный,"(-ая, -ое, -ые); вре́дно 1) вре́дные проду́кты 2) вре́дные привы́чки","harmful, pernicious; hurtfully 1) harmful products 2) pernicious habits"
B2,вре́менный,"(-ая, -ое, -ые); вре́менно",temporal; temporarily
B2,вре́мя,"ср.р., р.п. ед.ч. вре́мени; мн.ч. времена́, р.п. мн.ч. времён 1) только ед.ч. — Ско́лько вре́мени? 2) только ед.ч. — У меня́ нет вре́мени. 3) ед. и мн.ч. — времена́ го́да",time 1) What time is it? 2) I have no time 3) seasons
B2,вруча́ть,нсв I — вручи́ть св II,"to hand (over), to present"
B2,вряд ли,,"hardly, unlikely"
B2,всегда́,,always
B2,всего́,1) Мы истра́тили всего́ 50 рубле́й. 2) Всего́ мы заплати́ли 1500 рубле́й.,"only, inall, total 1) We have spent only 50 rubles. 2) We have paid in all 1500 rubles."
